model,user_id,technique,parameter,value,freedom,log_likelihood,n_observations,n_parameters,BIC
CK,0,traditional,ALPHA_CK,0.28179,1,-42.38,720,2,97.9185024240202
CK,0,traditional,BETA_CK,7.40145,1,-42.38,720,2,97.9185024240202
CK,0,traditional,MENU_TIME,2.0,0,-42.38,720,2,97.9185024240202
CK,0,traditional,HOTKEY_TIME,0.9,0,-42.38,720,2,97.9185024240202
CK,0,traditional,LEARNING_COST,1.8,0,-42.38,720,2,97.9185024240202
CK,0,traditional,ERROR_COST,3.0,0,-42.38,720,2,97.9185024240202
