model,user_id,technique,parameter,value,freedom,log_likelihood,n_observations,n_parameters,BIC
CK,7,audio,ALPHA_CK,0.3485,1,-218.22,715,2,449.584565085388
CK,7,audio,BETA_CK,4.09226,1,-218.22,715,2,449.584565085388
CK,7,audio,MENU_TIME,2.0,0,-218.22,715,2,449.584565085388
CK,7,audio,HOTKEY_TIME,0.9,0,-218.22,715,2,449.584565085388
CK,7,audio,LEARNING_COST,1.8,0,-218.22,715,2,449.584565085388
CK,7,audio,ERROR_COST,3.0,0,-218.22,715,2,449.584565085388
